15680,20191001,00.0000
15764,20191001,00.0000
15804,20191001,00.0000
15940,20191001,00.0000
15980,20191001,00.0000
16020,20191001,00.0000
16060,20191001,00.0000
16180,20191001,00.0000
16220,20191001,00.0000
16300,20191001,00.0000
16540,20191001,00.0000
16580,20191001,00.0000
16620,20191001,00.0000
16700,20191001,00.0000
16740,20191001,00.0000
16820,20191001,00.0000
16860,20191001,00.0000
16940,20191001,00.0000
16974,20191001,00.0000
17020,20191001,00.0000
17140,20191001,00.0000
17300,20191001,00.0000
17420,20191001,00.0000
17460,20191001,00.0000
17660,20191001,00.0000
17780,20191001,00.0000
17820,20191001,00.0000
17860,20191001,00.0000
17900,20191001,00.0000
17980,20191001,00.0000
18020,20191001,00.0000
18140,20191001,00.0000
18580,20191001,00.0000
18700,20191001,00.0000
18880,20191001,00.0000
19060,20191001,00.0000
19124,20191001,00.0000
19140,20191001,00.0000
19180,20191001,00.0000
19300,20191001,00.0000
19340,20191001,00.0000
19380,20191001,00.0000
19460,20191001,00.0000
19500,20191001,00.0000
19660,20191001,00.0000
19740,20191001,00.0000
19780,20191001,00.0000
19804,20191001,00.0000
20020,20191001,00.0000
20100,20191001,00.0000
20220,20191001,00.0000
20260,20191001,00.0000
20500,20191001,00.0000
20524,20191001,00.0000
20700,20191001,00.0000
20740,20191001,00.0000
20940,20191001,00.0000
20994,20191001,00.0000
21060,20191001,00.0000
21140,20191001,00.0000
21300,20191001,00.0000
21340,20191001,00.0000
21420,20191001,00.0000
21500,20191001,00.0000
21660,20191001,00.0000
21780,20191001,00.0000
21820,20191001,00.0000
22020,20191001,00.0000
22140,20191001,00.0000
22180,20191001,00.0000
22220,20191001,00.0000
22380,20191001,00.0000
22420,20191001,00.0000
22500,20191001,00.0000
22520,20191001,00.0000
22540,20191001,00.0000
22660,20191001,00.0000
22744,20191001,00.0000
22900,20191001,00.0000
23060,20191001,00.0000
23104,20191001,00.0000
23420,20191001,00.0000
23460,20191001,00.0000
23540,20191001,00.0000
23580,20191001,00.0000
23844,20191001,00.0000
23900,20191001,00.0000
24020,20191001,00.0000
24140,20191001,00.0000
24220,20191001,00.0000
24260,20191001,00.0000
24300,20191001,00.0000
24340,20191001,00.0000
24420,20191001,00.0000
24500,20191001,00.0000
24540,20191001,00.0000
24580,20191001,00.0000
24660,20191001,00.0000
24780,20191001,00.0000
24860,20191001,00.0000
25020,20191001,00.0000
25060,20191001,00.0000
25180,20191001,00.0000
25220,20191001,00.0000
25260,20191001,00.0000
25420,20191001,00.0000
25500,20191001,00.0000
25540,20191001,00.0000
25620,20191001,00.0000
25860,20191001,00.0000
25940,20191001,00.0000
25980,20191001,00.0000
26140,20191001,00.0000
26300,20191001,00.0000
26380,20191001,00.0000
26420,20191001,00.0000
26580,20191001,00.0000
26620,20191001,00.0000
26820,20191001,00.0000
26900,20191001,00.0000
26980,20191001,00.0000
27060,20191001,00.0000
27100,20191001,00.0000
27140,20191001,00.0000
27180,20191001,00.0000
27260,20191001,00.0000
27340,20191001,00.0000
27500,20191001,00.0000
27620,20191001,00.0000
27740,20191001,00.0000
27780,20191001,00.0000
27860,20191001,00.0000
27900,20191001,00.0000
27980,20191001,00.0000
28020,20191001,00.0000
28100,20191001,00.0000
28140,20191001,00.0000
28420,20191001,00.0000
28660,20191001,00.0000
28700,20191001,00.0000
28740,20191001,00.0000
28940,20191001,00.0000
29020,20191001,00.0000
29100,20191001,00.0000
29180,20191001,00.0000
29200,20191001,00.0000
29340,20191001,00.0000
29404,20191001,00.0000
29420,20191001,00.0000
29460,20191001,00.0000
29540,20191001,00.0000
29620,20191001,00.0000
29700,20191001,00.0000
29740,20191001,00.0000
29820,20191001,00.0000
29940,20191001,00.0000
30020,20191001,00.0000
30140,20191001,00.0000
30300,20191001,00.0000
30340,20191001,00.0000
30460,20191001,00.0000
30620,20191001,00.0000
30700,20191001,00.0000
30780,20191001,00.0000
30860,20191001,00.0000
30980,20191001,00.0000
31020,20191001,00.0000
31084,20191001,00.0000
31140,20191001,00.0000
31180,20191001,00.0000
31340,20191001,00.0000
31420,20191001,00.0000
31460,20191001,00.0000
31540,20191001,00.0000
31700,20191001,00.0000
31740,20191001,00.0000
31860,20191001,00.0000
31900,20191001,00.0000
32420,20191001,00.0000
32580,20191001,00.0000
32780,20191001,00.0000
32820,20191001,00.0000
32900,20191001,00.0000
33124,20191001,00.0000
33140,20191001,00.0000
33220,20191001,00.0000
33260,20191001,00.0000
33340,20191001,00.0000
33460,20191001,00.0000
33540,20191001,00.0000
33660,20191001,00.0000
33700,20191001,00.0000
33740,20191001,00.0000
33780,20191001,00.0000
33860,20191001,00.0000
33874,20191001,00.0000
34060,20191001,00.0000
34100,20191001,00.0000
34580,20191001,00.0000
34620,20191001,00.0000
34740,20191001,00.0000
34820,20191001,00.0000
34900,20191001,00.0000
34940,20191001,00.0000
34980,20191001,00.0000
35004,20191001,00.0000
35084,20191001,00.0000
35100,20191001,00.0000
35300,20191001,00.0000
35380,20191001,00.0000
35614,20191001,00.0000
35660,20191001,00.0000
35840,20191001,00.0000
35980,20191001,00.0000
36084,20191001,00.0000
36100,20191001,00.0000
36140,20191001,00.0000
36220,20191001,00.0000
36260,20191001,00.0000
36420,20191001,00.0000
36500,20191001,00.0000
36540,20191001,00.0000
36740,20191001,00.0000
36780,20191001,00.0000
36980,20191001,00.0000
37100,20191001,00.0000
37340,20191001,00.0000
37460,20191001,00.0000
37620,20191001,00.0000
37860,20191001,00.0000
37900,20191001,00.0000
37964,20191001,00.0000
38060,20191001,00.0000
38220,20191001,00.0000
38300,20191001,00.0000
38340,20191001,00.0000
38540,20191001,00.0000
38660,20191001,00.0000
38860,20191001,00.0000
38900,20191001,00.0000
38940,20191001,00.0000
39140,20191001,00.0000
39300,20191001,00.0000
39340,20191001,00.0000
39380,20191001,00.0000
39460,20191001,00.0000
39540,20191001,00.0000
39580,20191001,00.0000
39660,20191001,00.0000
39740,20191001,00.0000
39820,20191001,00.0000
39900,20191001,00.0000
40060,20191001,00.0000
40140,20191001,00.0000
40220,20191001,00.0000
40340,20191001,00.0000
40380,20191001,00.0000
40420,20191001,00.0000
40484,20191001,00.0000
40580,20191001,00.0000
40660,20191001,00.0000
40900,20191001,00.0000
40980,20191001,00.0000
41060,20191001,00.0000
41100,20191001,00.0000
41140,20191001,00.0000
41180,20191001,00.0000
41420,20191001,00.0000
41500,20191001,00.0000
41540,20191001,00.0000
41620,20191001,00.0000
41660,20191001,00.0000
41700,20191001,00.0000
41740,20191001,00.0000
41884,20191001,00.0000
41900,20191001,00.0000
41940,20191001,00.0000
41980,20191001,00.0000
42020,20191001,00.0000
42034,20191001,00.0000
42100,20191001,00.0000
42140,20191001,00.0000
42200,20191001,00.0000
42220,20191001,00.0000
42340,20191001,00.0000
42540,20191001,00.0000
42644,20191001,00.0000
42680,20191001,00.0000
42700,20191001,00.0000
43100,20191001,00.0000
43300,20191001,00.0000
43340,20191001,00.0000
43420,20191001,00.0000
43524,20191001,00.0000
43580,20191001,00.0000
43620,20191001,00.0000
43780,20191001,00.0000
43900,20191001,00.0000
44060,20191001,00.0000
44100,20191001,00.0000
44140,20191001,00.0000
44180,20191001,00.0000
44220,20191001,00.0000
44300,20191001,00.0000
44420,20191001,00.0000
44700,20191001,00.0000
44940,20191001,00.0000
45060,20191001,00.0000
45104,20191001,00.0000
45220,20191001,00.0000
45300,20191001,00.0000
45460,20191001,00.0000
45500,20191001,00.0000
45540,20191001,00.0000
45780,20191001,00.0000
45820,20191001,00.0000
45940,20191001,00.0000
46060,20191001,00.0000
46140,20191001,00.0000
46220,20191001,00.0000
46300,20191001,00.0000
46340,20191001,00.0000
46520,20191001,00.0000
46540,20191001,00.0000
46660,20191001,00.0000
46700,20191001,00.0000
47020,20191001,00.0000
47220,20191001,00.0000
47260,20191001,00.0000
47300,20191001,00.0000
47380,20191001,00.0000
47460,20191001,00.0000
47580,20191001,00.0000
47664,20191001,00.0000
47894,20191001,00.0000
47940,20191001,00.0000
48060,20191001,00.0000
48140,20191001,00.0000
48260,20191001,00.0000
48300,20191001,00.0000
48424,20191001,00.0000
48540,20191001,00.0000
48620,20191001,00.0000
48660,20191001,00.0000
48700,20191001,00.0000
48864,20191001,00.0000
48900,20191001,00.0000
49020,20191001,00.0000
49180,20191001,00.0000
49340,20191001,00.0000
49420,20191001,00.0000
49620,20191001,00.0000
49660,20191001,00.0000
49700,20191001,00.0000
49740,20191001,00.0000
